customer_id,account_age,plan_type,payment_method,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,support_tickets,monthly_spend,churn_label
3NHSEV9BWD,48,Premium,Electronic check,38.20828019906854,148.67609017418195,3,Action,,7,11.698094475023009,0
C1E00GDFIF,84,Basic,Credit card,23.114952576419263,173.76966712923073,48,,,0,5.490695682409158,0
SRLYYCTG1N,23,Standard,Mailed check,20.32316972517809,81.00480671742729,37,Drama,1.9561616567013929,0,16.440794017445015,0
6E2G3DGYJ8,20,Premium,,39.94908633151108,167.28778827238122,22,Sci-Fi,4.486612723543319,0,11.931644268411391,0
YG39BTG0JU,47,Basic,,24.091057651681776,107.66358505583884,34,Comedy,2.282489014133381,4,7.653821081170681,0
KOU9J658LA,17,Premium,,21.36519955573926,12.281539498688025,33,Sci-Fi,2.942639572614379,1,6.33547577728245,1
LNX9DZELIL,78,Basic,Electronic check,22.251844460259843,20.805032708529325,8,Drama,2.2824819252380544,4,13.514736458378769,1
4UZI6T8G6Z,31,Basic,,25.329386111774667,44.71292218667863,6,Fantasy,4.9073677195442045,8,15.094400756754125,1
UJIY8VEJUM,82,Basic,Credit card,25.81660092215561,87.50920802432552,15,Drama,4.486024901686662,0,17.94181603836592,0
VJJIIWMC8P,10,Standard,,6.282211377642327,17.903775188397134,6,Comedy,2.046840050741246,2,18.109325050785586,1
JMROOGMJZ2,108,,Credit card,32.28005168696103,35.30274162838366,41,Drama,,6,15.764588382509544,0
CG6ER9JHQE,42,Premium,Credit card,14.339368242176176,143.2009773201301,46,Drama,2.3731148623491625,8,6.196803944156229,0
VTW9ODT2N5,6,Basic,Credit card,18.132085683310702,93.2455244906452,25,Drama,1.4151608998651724,5,11.683048493276289,0
0KFIL7C3BI,61,Premium,Electronic check,36.54831656594319,75.13292439580071,42,Drama,4.041741180004633,5,7.2978946698359,0
N4572BLAAD,72,Basic,Mailed check,29.003430888784845,172.01672256243293,49,Drama,,7,12.547130923446543,0
Y2J7XGKB5H,23,Basic,Electronic check,10.985892544668935,57.672409201234544,7,Action,2.5690113749857204,5,6.603572552302075,0
FFPQV1LUXI,109,Premium,Mailed check,38.57539354079538,77.10808963095495,41,Drama,,8,6.469235518229604,0
MR045Z9MKS,89,Standard,Mailed check,10.527298742521875,162.88265568799685,30,Sci-Fi,3.1421368322004475,9,18.09509181209815,1
NGBJ5DCVMT,12,Basic,,5.647159526916347,68.91863314573897,18,Comedy,,3,8.112030042805706,0
3PSTBL1FKV,111,Basic,Credit card,39.25544909901583,19.260463230309423,2,Fantasy,3.197938689326994,6,19.708103285885503,0
UIGGYO790T,19,Premium,,39.54212203667458,56.42868455106032,6,Sci-Fi,,6,,0
3BOFFMJ30P,104,Basic,Credit card,19.83670939523827,76.20078694024575,0,,4.735324618967912,0,10.553373362146877,0
O5H136RJQH,65,Premium,,32.991231326062305,38.51645316854204,1,Fantasy,2.258504909065864,3,13.219029420381702,0
HDKULA3MU9,38,Premium,Electronic check,25.25485287111871,31.92085354195481,11,Action,4.801749268256846,7,12.128170590480387,1
RYCLOFFCVE,84,Standard,Electronic check,18.1468928160791,13.969722445417736,25,Sci-Fi,,3,,0
YIVE925TC8,119,Basic,Electronic check,16.119881637804482,34.087770638512694,13,Action,2.9244333606041986,5,,0
930R5P83Z6,46,Basic,Credit card,21.868932964386257,159.94909015390323,7,Drama,4.764516330523669,7,12.539807289339716,0
MJZRU4WA8S,60,Standard,Electronic check,25.684915329767843,76.24934371023588,2,Action,2.7314160717695004,6,,0
10Y170E0E1,93,Premium,,12.538239360236547,33.39063036130063,26,Fantasy,4.856236716532466,6,13.756863302716996,0
59X4IH1HIC,51,Basic,Bank transfer,7.751116368946264,174.31913690609642,37,Fantasy,,9,10.88024151511978,1
H62649TX8P,111,Premium,Bank transfer,11.644274541624664,140.91000866221236,33,Action,2.543315644604798,6,16.650779385143807,1
0HYI0IZ5N5,109,Standard,Electronic check,12.233409755887186,54.87497871028249,25,,2.794565743337865,4,7.9519056979414735,1
DM97EUKZWZ,62,Basic,Bank transfer,28.679494215909013,25.63017617074289,14,Drama,,9,11.613770448804424,1
08AXOX9Q5Y,7,Premium,,14.172734855527752,172.17025786390337,18,Comedy,2.5298855895145005,5,11.90562625011125,1
DEN7OFO4CL,25,Standard,Electronic check,9.87325863390076,105.06462925397382,21,Drama,3.861566638221021,7,5.446858713336654,0
3S7TJ4OCWW,100,Basic,Credit card,21.53166615836312,120.6712995401679,46,Comedy,1.4599258659302188,7,6.250829967058317,0
MC56T2MJWG,39,Premium,,39.77573721320426,174.33776351660717,6,Fantasy,,0,12.94831049965256,0
YXGYWNE4G0,32,Standard,Credit card,29.034892813250565,40.7370442575787,21,Comedy,4.050041476591598,8,5.673069670663678,0
JK3GWWWS0B,66,Basic,Electronic check,17.177807432334316,118.44616218037793,45,,,9,15.18451374519882,0
7RES9FLX3B,46,Basic,Bank transfer,29.505190462993266,168.48727486216566,19,Drama,4.910469235420516,9,9.46254347525892,0
GLSECWZZV2,2,Standard,Credit card,36.76282342782179,53.17093353966872,22,Comedy,,9,11.063221012489796,0
6CRFO1SD3P,26,Standard,Electronic check,14.54632599401062,77.97565015995534,15,Fantasy,2.696275368453656,8,15.004693882880858,1
D0WWQ6QFVV,55,Standard,Bank transfer,18.18957797837209,71.77331257907858,32,Fantasy,4.550036617931649,7,19.739151788367288,0
V3IJEAKL9G,42,Basic,Mailed check,19.42110297082496,73.7162955260688,29,Fantasy,3.032379203777224,4,8.543056401652116,0
6HN2NKHUWW,45,Premium,Electronic check,24.55482173432768,139.67638335753853,11,Action,1.5571606297431106,5,15.89910740818408,1
3L5C58W61A,71,Standard,Bank transfer,17.413610790548788,121.21997277619536,38,Comedy,4.479094752381743,5,,0
VWFVDQSNP5,27,Basic,Bank transfer,18.82591543971044,73.90780637797336,46,Fantasy,3.428949322297441,0,,0
D8EY1Q6P8M,58,Standard,Electronic check,22.34316602450081,96.65183686227851,25,,1.378433257555201,8,11.134897437887158,0
813JVSVGJS,26,Premium,,28.081692230407,144.6063797813256,7,Drama,1.683918976651548,2,14.805415349371136,1
E1KS2MG1T5,14,Standard,,11.685016361894684,148.78571600989872,21,Sci-Fi,,4,,0
OYTFDPJFJK,47,Basic,Electronic check,31.63022599392608,103.96773966951557,13,Comedy,4.272910358037169,8,12.609980963237437,0
ZDB8N9OOU7,52,Premium,Electronic check,19.115768981233604,104.02037618098892,21,Fantasy,3.841565630173904,7,8.167808887347096,0
8KFJMLYOAR,111,Premium,,32.108294979080355,65.44636984842494,14,Sci-Fi,3.71112292607622,9,9.58299437737957,0
4F8NXLFK5A,18,Basic,,11.725676937928863,137.11084597123138,35,Sci-Fi,2.2011082340547143,1,9.684320200402254,0
WGI5Q7SPLU,21,Premium,Credit card,20.345514376450424,56.81764771296081,38,Drama,,2,15.05080528127012,0
7CLG7V9FT6,51,Basic,Credit card,9.841864779231337,66.18163321930825,39,Fantasy,3.909409317409936,4,17.80723608158639,0
VGT7YQ7HL4,83,Basic,,24.876016986808903,137.72708429117603,32,Comedy,3.0256625949458296,1,9.158194968311731,0
OCNFAKLQ66,18,Basic,,13.919913252735672,118.201755618383,26,Comedy,1.100479908590461,2,,0
R0XBS593DJ,107,Premium,Bank transfer,2.707806805898285,118.3551533654782,27,Fantasy,,8,7.215803381895304,0
397FZL8VXN,59,Premium,Bank transfer,31.00139668889123,26.72734975120911,17,Fantasy,1.909988821943141,3,6.005334498076856,0
WZ96LIYVTD,95,Basic,,3.2811294201420376,137.10227531552894,29,,3.789649441209257,1,9.49706883032632,0
FVEM980SI6,111,Standard,Electronic check,4.94929368160545,71.39469182195695,45,Comedy,1.1342539575803636,6,7.271541033117109,0
TJ373DIINI,3,,Credit card,22.44690722131371,70.20872936779526,43,Comedy,2.8695986062487053,3,,0
OE1KL6KE9J,44,Premium,Credit card,15.244456348325857,15.351816596187293,4,Drama,2.037444229158199,4,10.00586431344869,0
835MUU22KN,68,Standard,Electronic check,35.7278324564662,150.4698831966748,37,Drama,,1,6.169332571035502,0
SQNAPFWFZ4,35,Standard,Electronic check,32.80124783014694,58.63526996622972,48,Sci-Fi,3.066785058487953,0,18.394076547872267,0
09BUGRJ6R1,67,Standard,Credit card,16.869088491903575,157.52070204342675,6,Action,,5,,0
JKBPRJT417,88,Basic,,18.611226942208763,60.14543388676293,32,Drama,,2,5.852336418746663,0
3WSAVAYLAE,78,Basic,Electronic check,25.36968964476972,97.86756792982268,30,Fantasy,,2,9.858911022127437,0
LKTC3FUN2H,30,Premium,Bank transfer,28.85650765326456,132.46027653399608,31,Comedy,1.4055689086108925,3,15.22878407909648,0
BW04WZ17AF,11,Basic,Bank transfer,24.06853536319806,42.75755759813206,35,Drama,,6,10.25579309964404,0
SZCUW787WR,4,Basic,Electronic check,18.7374457665858,18.68435974984906,6,Sci-Fi,1.0554655959641086,4,18.25320927093928,1
XQUZHSSW1W,31,Basic,,34.41124779321639,133.83828430039625,15,Comedy,3.472536008622628,4,9.511391461152986,0
T521EXEC0M,71,Standard,Electronic check,14.19881985564444,100.09259159170144,5,Fantasy,,8,9.61110632824244,1
BSPLI7MAZX,44,Basic,Electronic check,2.825674346686039,38.96552776438662,23,,1.282859360281111,4,18.31361954189992,0
Q4F38Y6G37,12,Standard,Electronic check,23.25917230035808,125.11136733492988,17,,,2,19.468376274803965,1
0ERUR0OI2Z,45,Premium,Bank transfer,22.1082217986722,9.33139218383157,31,,,9,8.535025035144919,0
YKMIJJM7V1,103,Standard,Mailed check,4.548351792840942,142.2054471404697,8,Drama,3.9485689466251848,0,16.191504526594457,0
3XLDY62QGJ,53,Standard,Bank transfer,15.961769276788482,167.00515462766913,22,Sci-Fi,,6,11.133530262687218,0
R58BC7BZGC,30,Standard,Bank transfer,27.130608604317576,25.539553350303645,21,Fantasy,4.485537732558212,4,,0
2KCX0GI5S5,103,Basic,,24.92812919831188,165.54622405273165,7,Comedy,,7,10.902726465229016,0
E1KOX7V8HN,39,Basic,Mailed check,37.44451764703726,43.50311943139579,7,Fantasy,2.785591624867508,2,9.306575934435838,0
0454D52GA9,77,Premium,Electronic check,2.228885051251827,80.29550132595222,10,,1.5458125911925262,5,12.367104035316457,1
859P7LP91F,95,Premium,Credit card,7.384351511242052,28.71246105703771,35,,4.300125746513481,2,15.420976074640286,0
BLE0HCSEGY,53,Premium,Credit card,20.95983514109944,131.0834556104307,11,Drama,1.880002184485209,1,15.30000654501873,0
QQTWQYWN4I,92,Premium,Credit card,39.45801504889569,111.92467905026632,15,Action,3.0558147420333124,6,,0
6Q1FUR0T03,19,Premium,Electronic check,22.68915964996076,56.42389978016524,19,Action,,9,17.978967734122225,1
910BY5X074,116,Basic,Bank transfer,36.92456629994947,157.31679102810563,44,Comedy,3.756854585417632,8,,0
0YBHSG2GY8,30,Standard,,39.29059393386947,26.18321093567356,9,Comedy,4.775332356264547,7,16.75241505137455,0
02R275XG8J,112,Basic,,15.720422962350916,28.96255925635552,38,,3.1317860990664985,4,15.737571826976708,1
U0UL9XS0N9,58,Standard,,15.803126944263155,44.57103485475793,2,Comedy,3.4084524789234214,9,8.602079216750216,0
X253A34RU9,39,Basic,Electronic check,4.870749467466034,43.35284106347871,48,Action,3.267478037631713,6,14.488662001140652,0
GIHK55VQKM,117,Premium,Bank transfer,38.850397156123954,64.459475961331,46,Fantasy,1.4753256415225176,0,12.918758525878266,0
ZCUH944GFZ,30,Premium,Credit card,39.56533189138749,148.55933978154673,22,Drama,1.267216791916268,1,18.605430591120047,0
5OGPWADZYJ,12,Basic,Bank transfer,24.81981418764573,38.778169491175305,9,,4.491546384065194,4,11.819555283330356,0
JZTGSH97RU,77,Premium,,32.973330336270124,94.78842017353304,32,Fantasy,4.648095573256624,8,11.78972003656379,0
X2XPC00S6V,53,Premium,Bank transfer,37.78314802258564,173.2319824073247,33,Action,1.1352818234585935,4,,0
VGPS5IT1V7,12,Premium,,39.68858210384953,142.95177034312593,6,Action,,1,,0
QE4W7NPEVF,46,Standard,Electronic check,6.74329151942901,146.25896415441693,42,Action,4.986304478466924,7,17.409347479063282,0
4JG089DBKP,40,Premium,Electronic check,15.953325411465414,110.98344593761828,20,Comedy,4.049378358295733,6,6.495741721584636,0
TXSOM0H7WT,37,,Bank transfer,10.46273517593834,6.089685878117496,46,Action,3.037002966689956,1,,0
G5WPSQ2AX8,51,Standard,,0.3153174905347006,19.22032525423525,11,Comedy,1.3931300782933929,7,17.15209376151642,0
MXA3XRGFW9,68,,Credit card,10.113883227057674,118.7788566216427,25,Comedy,4.5674680354017845,4,8.693594813925195,1
RRU9FK10PW,60,Basic,Bank transfer,25.26941992081241,87.9746974840068,5,Action,,0,13.550463172904667,0
1D6YFESXMA,89,Basic,Bank transfer,30.591787732563564,84.68268616845349,44,Comedy,4.314308971167268,4,16.923043683983046,0
YO3DN6CUF1,90,Standard,Electronic check,39.9073405668351,71.54171982138354,19,Action,3.4964411028512297,2,14.691561445128224,0
R55MGS9J8L,21,Basic,Mailed check,32.35491398640036,87.69343491159046,45,Action,1.0480416785283555,5,12.671234411987644,0
8ACY752WPU,101,Basic,Credit card,21.77652828977233,26.82252781969628,43,Fantasy,1.5195434841600548,3,18.8892130081331,0
MAQCGMBK9K,13,Premium,Credit card,28.26586529942557,40.65642860214904,0,Fantasy,4.041868336856701,7,6.942863889051568,0
INOT52B77D,69,Basic,Electronic check,24.008523456201697,23.15867913921682,10,Fantasy,,1,10.93677637149666,0
U6X59KIWMY,6,Premium,Electronic check,1.7056974871545778,167.15535061249403,35,Action,,2,8.943697609186108,0
O6AP9WOUQC,84,Standard,,24.993513051327152,29.72935583076459,29,Drama,3.082381528882804,4,,0
P0GJ7ZI3B6,113,Premium,Credit card,27.21906797543081,18.52312476205269,23,Comedy,1.8361089005595712,0,14.91166380368705,0
TH7YICIOE3,38,Premium,Electronic check,34.2027853556776,132.58181224800654,39,Action,4.719384091293293,9,6.161191279151719,0
FQAF6G3KWG,71,Premium,Bank transfer,15.797871462160469,146.7570929826579,39,Comedy,4.503380313872814,3,17.022695553948573,0
55MPXFGRV1,47,Premium,Credit card,7.203912272267877,53.586838377061504,47,Comedy,2.711237998804871,8,12.295489604078044,1
5Y5SYHPLPX,89,Basic,Bank transfer,36.5418124962844,49.3925590631043,26,Fantasy,1.993291417555043,1,5.777726684998878,0
RWJWNTW96I,28,Standard,Electronic check,22.392560303432983,153.5982814333787,34,Drama,4.143853679678151,0,7.045750020158204,0
XOLANQ6E9D,4,Premium,Bank transfer,24.78699274212419,79.47899527676087,28,Action,4.335567255074345,6,14.357208097592782,0
832SOLAJK0,37,Standard,,26.17595547176058,34.29956451643954,19,Sci-Fi,1.843017682624955,0,13.540959464830667,0
9HSN0PBSUQ,29,Premium,Credit card,2.014347889447434,146.27332470481542,12,Comedy,3.3134839986264204,3,13.944825616373654,0
A2YI6M5S44,17,Standard,Credit card,34.59837243360362,114.03809786973936,46,Action,2.5800086639950623,0,,0
1199B39JCH,18,Premium,Bank transfer,5.237763189594718,48.38685932076454,17,,3.681349548475583,1,6.312103057383606,0
T0HMP0YDL6,78,Premium,Bank transfer,29.99165128977764,77.23332812506972,0,,1.6501686365099104,5,12.810608063717067,0
WPAHXXG75J,110,Standard,Credit card,38.90190356005309,40.11676945506958,5,Fantasy,4.384237691487067,6,16.33463273436263,0
7TX97G2FJD,15,Premium,Credit card,2.3456553164362584,61.35885423405544,13,Comedy,3.7141113739925022,0,11.886352151746015,1
4XCANEYONJ,81,Standard,Credit card,29.109480862337595,152.7640679576809,37,Drama,3.39448028416433,0,19.42702648324201,0
QCO4MMMN4A,113,Standard,Mailed check,25.99091241910239,164.93185809706694,49,Action,4.429886142006363,2,16.181122972898017,0
W3QPZX9X20,99,Basic,Electronic check,1.196484230065167,33.44817798028964,22,Action,3.1538865535640945,7,7.886022735144929,0
1LRJGKXNJQ,44,Premium,Bank transfer,13.835673098378496,112.67864558563812,27,Comedy,,1,19.3659579841283,0
8H0AA828XV,37,Standard,Electronic check,13.654689685202944,65.6721378833115,47,Drama,1.5011238436931031,2,7.516571459650505,0
GZLA2AE2N2,35,Standard,Credit card,17.145501969866263,55.43652029879607,19,Action,3.869496625120632,9,11.665849331201072,1
6FTG9HRJ8K,75,Basic,Mailed check,17.18650599405408,131.5155402802447,42,Drama,,3,13.089928973451547,0
UQNTQK2SYD,39,Standard,Credit card,39.157167221475206,116.23487579682217,3,Drama,1.4667380231152762,6,18.220246199829223,0
TKSZ4GKT53,3,Premium,Bank transfer,2.0484595510167707,127.47763255925788,15,Action,1.042339521728878,0,6.459340367023224,0
RJJQZPQRDB,102,,,24.69271488393345,18.95112303597022,16,Comedy,1.064774296670672,7,8.758889234363963,0
B9HJST3XDG,9,Basic,Electronic check,10.67160878997231,161.3840283550762,35,Action,,9,6.247002307656489,0
CHEJF0XK33,41,Standard,Bank transfer,14.720684127741128,21.620691152156763,42,Sci-Fi,3.965585675022506,5,,0
PHZ1LJTZ4F,75,Standard,Electronic check,15.447706052749936,134.99950687082034,7,Sci-Fi,2.0544453849150823,8,,0
UDGGTAR7RL,57,Standard,Mailed check,14.184029930325051,65.89883917374053,19,Drama,2.7924549957745293,5,12.23736133959482,1
0AAHDVJ96S,79,,,19.40518425342327,138.78488601396697,42,Action,,4,12.41304339760471,0
79UVJRPXJ5,33,Premium,,35.60418965405398,77.30808066716251,18,Action,3.427216550654275,7,6.173189358605652,0
HJ5ZOU6JWU,5,Premium,Credit card,11.300199750523063,16.91111986217288,20,Comedy,1.4346420311538353,8,9.035767644835174,1
P8A4DLLKN7,10,Premium,,35.2073351813333,41.17099149576016,21,,1.1198826022856982,2,10.173563623414314,0
0WJL917CT0,87,Premium,Credit card,38.97573159168112,36.6351862341483,10,Fantasy,2.968844838576522,5,13.380814310234934,0
QVSRVL2M09,84,Premium,Bank transfer,25.633290213070243,6.27807869228867,22,Action,2.653812717620849,9,19.69380578991915,0
KDIJLPEI1Y,54,Standard,Electronic check,10.426707552108198,144.56271996765452,21,Action,1.5272410262415592,7,,0
9NTGHZ9TGX,54,Premium,Electronic check,14.795438384384942,157.70305108815475,29,Action,2.0061042659915915,7,,0
37B61QQ92N,115,Premium,Credit card,12.01065101906337,141.9475745828984,10,Comedy,1.910190951655602,7,12.132596009075437,0
LWNMWJXIF6,18,Premium,Electronic check,30.705824673387845,27.157865899081727,25,Drama,,7,,0
6PWPTO3310,69,Premium,Bank transfer,9.187368861655257,92.36334984940054,16,Comedy,,0,11.271246201474336,0
A3DSYHZCRM,50,Premium,Mailed check,22.94140544397884,120.49765352955502,12,Sci-Fi,1.838999520132208,6,,0
C8UGOOCR0V,49,Basic,Mailed check,17.13555177861518,111.82340204739592,36,Action,,7,,0
POH62X5HD3,29,Premium,,24.580107216434435,38.02224153551143,18,Fantasy,4.57379113704913,5,8.754356436464716,0
PU0ZLQV83H,42,Premium,,7.521505603850755,75.65577442186193,29,Fantasy,,7,18.462689874168056,0
7YJRMU8IHU,35,Premium,Credit card,21.85721574049632,22.836144019585408,17,Action,1.9693117179856587,3,11.361577279665612,1
FHLTJAE6PE,2,Standard,Credit card,28.74405435193542,55.654208718232056,23,Action,3.1638656211593705,7,,1
TJFQ6VTH0W,55,Basic,,38.518614774148695,28.57225062306351,18,Action,,2,8.777524559409777,0
5JE8TNAGV7,45,Premium,,37.379717121276,48.20347609244235,30,,,0,15.640837994718348,0
CLK7PITE3F,45,Premium,Electronic check,18.87614272743558,38.7201010599449,3,Sci-Fi,2.8972559448191606,3,13.018414589781786,0
JR4I6N1XCD,30,Standard,Bank transfer,35.84485834376926,18.23005414229516,11,Fantasy,,4,18.127027593716107,1
IO4FXNJJFD,57,Premium,,32.69247354722867,172.96766760007003,28,Action,3.61369241870339,1,18.50361530331145,0
W7D4241YI4,16,Premium,Credit card,18.71203545755094,56.686247256752914,46,Drama,4.208249376164064,7,17.174062104575885,0
JWFHX57IJ6,69,Standard,Credit card,8.798908459062734,124.63624785996122,47,Action,4.314321914088019,8,5.465949656937226,0
TPC12VSFSX,28,Premium,Bank transfer,20.915764876045003,174.06376241935183,28,Action,3.1055524984449008,6,11.984357268497996,0
219ELSD6DI,21,Standard,Bank transfer,36.90556302019062,93.83525608181894,17,Comedy,1.067934053571041,7,11.806666582716582,0
072JPNZPAZ,41,Premium,Bank transfer,14.132613845848,45.97727555456802,12,Fantasy,1.5838064311453124,7,15.972535450815846,1
CBE8CTCQZO,29,Standard,Mailed check,17.573013873289426,59.21681990077305,14,Comedy,,8,18.86288896471364,1
H9TN9RRK7N,67,Standard,Credit card,18.95605347351305,69.95200509622761,19,Drama,,0,7.441111806094198,0
SSWHV72ZR8,112,Premium,,20.137447677930645,80.39597262650153,17,Comedy,3.4574196523715632,5,14.453404465144589,0
SPMNYWXERK,88,Premium,Bank transfer,15.33932194760079,46.66970659961315,14,Action,3.030402641267256,2,8.58689776769522,0
VU09UHO7V3,118,Basic,Electronic check,26.215917050368773,138.20396024382907,33,Fantasy,,7,19.932542223026264,0
Z3SM5F00BS,100,Basic,Electronic check,9.058026204580624,26.73922614008457,26,Action,4.258952348093172,4,12.70905319455604,0
XX2AGQSBWD,13,Premium,Credit card,38.2128133029207,19.04901313300098,40,Comedy,4.140888618740935,7,10.76946294130206,0
HL9JPA7VIH,82,Premium,Credit card,37.23288479704108,64.95503667130437,2,,,7,9.730639205685454,0
CU32J581K7,54,Standard,,3.833111694771568,34.16054924017152,32,Sci-Fi,,4,,0
M3R94942XC,82,Premium,Electronic check,10.351351027171674,85.73196882369207,31,Drama,,2,17.874148721534013,0
R97DTIXD35,105,Premium,Electronic check,35.84515797629477,37.367120233992864,14,Comedy,,1,16.785891858577024,1
GG33W54U0Y,56,Standard,Credit card,33.77546494314736,171.48358924451645,44,Fantasy,2.510612340924369,0,8.284462144571123,0
DR9FL4MR0T,25,Premium,Electronic check,11.693359951777191,168.5207865828227,21,Fantasy,3.4082678041894896,5,12.886908622927002,1
YEANJUSLV3,77,Basic,Mailed check,38.45887854198171,23.45485023294724,34,Sci-Fi,3.331316574533935,1,17.14446929215201,1
EYLVDB5EN4,50,Standard,Credit card,7.295086236010365,156.5532069072165,6,Drama,4.293218779227402,0,12.347505163224936,0
1W9TN1WH0B,42,Standard,Credit card,3.235864078090718,122.51383969685122,2,Action,4.5665164252964345,4,,0
CRGSIW3CLV,46,Basic,,27.92550466486781,179.20176979100492,44,Fantasy,4.629650262636982,3,,0
6I8NWGDU2P,102,Basic,Mailed check,8.929873328129688,58.09875889579104,42,Comedy,2.769950511104476,6,14.74739357269243,0
OW1RMEE8HM,30,Premium,Bank transfer,38.537505918419455,54.55556564049619,9,Action,3.271191997274732,1,8.943443946747923,0
PHCP2XFUON,106,,Credit card,28.03241278841579,54.873783108328205,36,Fantasy,,6,18.3886252254616,0
B1872RY7MO,51,Basic,,35.45473420451614,41.51473250903179,24,Sci-Fi,,5,9.9502322505367,0
GGPMOQCQYO,42,,Electronic check,4.898315661839706,69.29014338754186,36,Drama,3.853043904104796,1,17.574303724061323,0
GAUOWDRE1L,28,Premium,Electronic check,15.763324960757169,89.68849062076215,28,Drama,1.921756722735818,6,,0
RUESYFL42K,61,Basic,Bank transfer,1.5992053088406324,139.2065366829792,37,,3.978972982286375,7,18.41882626464244,0
KQ0TIYK631,55,Premium,Mailed check,36.87873499373841,50.83446233816332,3,Comedy,4.066172727500092,9,15.329939359735937,0
ZT43LLTR4W,70,Standard,Electronic check,3.849716048450188,171.65542539045634,20,Action,,8,16.88768850303936,0
7VKO4UY0SD,100,Premium,,26.916847005732205,151.58704292645015,0,Action,3.901491937715032,0,14.175192584264028,0
ULPI3HS6F4,93,,Credit card,39.5082784750744,104.67221480217177,49,Fantasy,3.2562178774542816,8,17.11512228297598,0
858YZHCFEK,36,Standard,,1.7941294435657713,79.54688454960055,14,Action,,6,,0
P13YS7C615,48,Standard,Credit card,27.220292050288744,84.50156818185064,41,Comedy,1.392533653265429,2,,0
QCSKM3P8JD,9,Premium,,17.993044137999185,47.80430588266359,48,Drama,3.347445820008735,9,16.017747788007064,0
T4JLWIQQL5,17,Standard,Electronic check,39.43232902869723,124.42351057158278,20,Comedy,2.220775896356656,6,18.730905637662275,0
HL0P6CJ8FY,39,Standard,Credit card,15.601633542188946,87.97712137038285,32,Action,4.207171676386,7,16.51309811498524,0
F2M1PZ1BWL,8,Premium,Bank transfer,7.608890350440838,128.0708122656859,40,Fantasy,4.003994862717713,1,19.535340938491306,0
4N4TO6A3WY,37,Premium,Mailed check,16.0954256850411,170.0124212646226,13,Comedy,3.964321242865528,7,11.007934117185766,0
84X0FU6UO7,58,Basic,Credit card,32.53028709216756,19.79319130951919,22,Drama,1.3006953518108952,5,15.408730571575964,0
UAIBXDY84R,66,Basic,Credit card,37.64288326455672,106.66777854104144,49,Comedy,2.54232659502267,8,6.690906123787378,0
3Q9JIF61JC,93,Standard,,35.47709799996926,15.965801715690088,33,,3.757222019659343,8,7.851137321488951,0
GC0LO4BFRQ,78,Basic,Credit card,39.574439937761966,72.58750384176238,9,Fantasy,,1,,0
N256J62BNX,102,Premium,Credit card,37.63745329323309,127.5671437595938,26,Sci-Fi,,5,19.36762316994069,0
JTO0YRKRKG,41,Premium,,25.300324567639457,60.61860157720909,27,Sci-Fi,,0,,0
WX1L0ANKDJ,12,Premium,Mailed check,28.71753444283874,66.90150350884656,45,Action,1.4789345421564652,7,18.50490507941789,0
EXHW66PX88,107,Premium,,17.184536340078747,96.74486359772602,34,,,0,,0
TGQRIG46C4,45,Premium,Electronic check,28.488200056832103,99.99946786342508,5,Action,,5,,0
I8JTRUZW40,52,Basic,Bank transfer,7.507357378299924,74.06440985204581,27,Sci-Fi,1.234142302158726,1,15.567848062773466,0
JKHTU3M51L,112,Standard,Mailed check,14.34437986146369,27.16274363596406,6,Action,,7,,0
EV17GLSSYW,110,Standard,Bank transfer,26.82887161520724,95.2558018153535,48,Comedy,2.880631937361934,6,,0
VFEUCECPWW,79,Premium,Bank transfer,4.528785910915756,123.07999143491236,38,Action,,8,13.906986256727516,0
W946AC85BZ,107,Basic,Credit card,12.275172154910926,12.824330979746769,34,,4.4841662995016645,4,,0
WXV45LT3VI,3,Premium,Electronic check,8.213384704340468,32.09844768490231,12,Sci-Fi,4.490440759907255,9,18.472040094948348,1
XLZZQZYQ7G,63,Standard,Mailed check,16.884172229570964,111.111638104919,16,Fantasy,1.427181108746483,6,10.76693076232878,0
2GT7QCMI2X,44,Standard,,37.87574994517397,46.97924273063542,31,Drama,1.6477683651648896,1,16.821920316714703,0
QRHDMVN5AI,43,Basic,Credit card,17.100633983860362,108.46242291731444,13,Drama,1.837250485223432,9,15.873336347968715,1
EZ8J70BYZ1,114,Standard,Electronic check,8.425359144710779,52.67133455495136,40,Comedy,,6,19.806556196005864,0
TDFQEY6W68,32,Basic,,39.28698869410182,174.82899767410478,49,Drama,4.359807381179454,0,9.05838976984664,0
CYZ4FB5F05,45,Premium,Credit card,10.040270258365382,85.85298844617948,25,Comedy,2.5861325039408385,4,16.058045340558344,0
7VOS3WL1AL,115,Premium,Bank transfer,21.21059473816396,112.66196783125945,38,,2.780415165536432,8,10.590577350878522,0
LV2SCYJHMS,96,Basic,Credit card,2.58451898087399,134.90701985090166,21,Action,2.6855472949180834,8,12.408432110009365,0
B5QW11B018,99,Standard,,5.629901621092437,117.32907290136944,28,Sci-Fi,3.260701542316664,8,9.793680203551146,0
TJV7BO0136,95,Basic,Bank transfer,12.489953957729488,101.82035489146094,23,Fantasy,3.867483443889753,6,,0
Z0D25GG54V,60,Premium,Credit card,28.670449208028003,29.173673515447703,18,Fantasy,2.864722867019588,6,17.20340013360117,0
